amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,credamount_770A,currdebt_22A,currdebtcredtyperange_828A,disbursedcredamount_1113A,downpmt_116A,inittransactionamount_650A,lastapprcommoditycat_1041M,lastapprcommoditytypec_5251766M,lastapprcredamount_781A,lastcancelreason_561M,lastotherinc_902A,lastotherlnsexpense_631A,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectreason_759M,lastrejectreasonclient_4145040M,maininc_215A,maxannuity_159A,maxannuity_4075009A,maxdebt4_972A,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,previouscontdistrict_112M,price_1097A,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,description_5085714M,education_1103M,education_88M,maritalst_385M,maritalst_893M,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtssum_45A
,7154.4,0.0,,,,,73100.0,0.0,0.0,73100.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,73100.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,9910.0205
,1739.8,0.0,,,,,43398.0,0.0,0.0,28998.0,0.0,28998.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,28998.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,
,2981.2,0.0,,,,,35773.0,0.0,0.0,35773.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,35773.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,44270.62
11741.4,1018.60004,0.0,2348.2,,-715.0,2348.2,14000.0,0.0,0.0,14000.0,0.0,,a55475b1,a55475b1,0.0,P94_109_143,,,a55475b1,a55475b1,12000.0,P99_56_166,P94_109_143,,32000.0,,48155.74,3581.0,5339.0,9141.4,,P91_56_167,,0.0,0.0,0.0,82443.08,,2fc785b2,6b2ae0fa,6b2ae0fa,a7fcb6e5,46b968c3,,,,
64016.945,4352.4,6671.8003,6091.0,,37629.152,,46000.0,23747.6,23747.6,24160.482,0.0,,P159_130_59,a55475b1,13878.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,22000.0,31440.0,,50668.133,15748.4,,55547.6,,P131_33_167,0.0,23747.6,,23747.6,153743.4,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,16565.467,,,
,4497.6,0.0,,,,,44100.0,0.0,0.0,44100.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,44100.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
161021.2,3500.0,7194.6,6051.2,,53789.32,,41998.0,25780.318,19425.8,41998.0,0.0,,P184_3_97,a55475b1,58212.402,P94_109_143,,,a55475b1,a55475b1,80000.0,P99_56_166,P94_109_143,40000.0,45065.305,,86104.29,10114.4,,108440.055,,P131_33_167,41998.0,6535.0283,,25780.318,164959.8,,a55475b1,a55475b1,a55475b1,38c061ee,a55475b1,,,,26431.6
,1333.0,0.0,,,,,15996.0,0.0,0.0,15996.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,15996.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
48606.8,1331.4,3477.4001,2545.0,,29469.0,,15960.0,44484.6,44484.6,15960.0,0.0,,P159_130_59,a55475b1,24994.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,5253.0,,23000.0,5333.8003,,51428.6,,P16_86_94,15960.0,44484.6,,44484.6,63343.2,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,850.0
311980.8,4332.8003,12999.2,12999.2,,292456.8,12999.2,12998.0,259956.8,0.0,12998.0,0.0,,a55475b1,a55475b1,300000.0,P94_109_143,,,P159_130_59,P174_113_42,42400.0,P198_131_9,P94_109_143,50000.0,28960.24,,300000.0,12999.2,,402886.1,12999.2,P56_25_83,12998.0,259956.8,259956.8,259956.8,434052.66,12999.2,2fc785b2,a55475b1,a55475b1,3439d993,a55475b1,,,,
,2166.6,0.0,,,,,25998.0,0.0,0.0,25998.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,25998.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,7564.8003
78697.66,1496.6,4283.2,4775.4,42008.0,18154.143,4566.8003,8010.0,47036.0,47036.0,8010.0,0.0,,a55475b1,a55475b1,42008.0,P141_135_146,,,a55475b1,a55475b1,130000.0,P99_56_166,P52_67_90,20000.0,17430.807,,46751.8,12271.4,33487.6,51396.0,4283.2,a55475b1,8010.0,47036.0,47036.0,47036.0,207413.05,4283.2,2fc785b2,a55475b1,a55475b1,b6cabe76,a55475b1,,,15703.0,
,3429.0,0.0,1766.6,,,,28440.0,0.0,0.0,28440.0,0.0,,P159_130_59,a55475b1,9996.0,P94_109_143,,,P21_79_33,a55475b1,15680.0,P94_109_143,a55475b1,30000.0,4000.0,,10595.8,1766.8,,,,P114_147_118,28440.0,0.0,,0.0,21773.4,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,41368.477
40742.957,5626.8003,0.0,3395.2,,11054.668,3792.0,60000.0,0.0,0.0,60000.0,0.0,,P184_3_97,a55475b1,31196.0,a55475b1,,,a55475b1,a55475b1,80000.0,a55475b1,a55475b1,30000.0,11820.124,20500.0,31196.0,12125.4,31196.0,39485.28,,P171_42_169,0.0,0.0,0.0,0.0,78051.086,,a55475b1,39a0853f,a55475b1,a7fcb6e5,a55475b1,,,,
76240.805,2659.0,0.0,3288.8,,10089.982,,27040.0,7866.0205,0.0,27040.0,0.0,,P159_130_59,a55475b1,13310.0,P94_109_143,,,a55475b1,a55475b1,80000.0,P99_56_166,P94_109_143,24000.0,5200.0,,41827.402,5193.6,,16670.0,,P140_34_167,27040.0,7866.0205,,7866.0205,82107.4,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,0.0
,2982.8,0.0,,,,,35792.0,0.0,0.0,35792.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,35792.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
0.0,3083.2,0.0,,,,,36998.0,0.0,0.0,36998.0,0.0,,a55475b1,a55475b1,0.0,P94_109_143,,,P159_130_59,a55475b1,32532.0,P198_131_9,P94_109_143,,2449.6,,21320.0,,,,,P178_112_160,36998.0,0.0,,0.0,30086.959,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,0.0
97893.32,6339.0,6356.0,5212.4,,45532.17,,100000.0,25403.6,25403.6,100000.0,0.0,,P159_130_59,a55475b1,7978.0,P94_109_143,,,P12_6_178,a55475b1,5798.0,P198_131_9,P94_109_143,80000.0,24440.0,,84018.664,9137.8,,101603.6,,P131_33_167,0.0,25403.6,,25403.6,196836.61,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,6690.0
23807.0,2024.4,0.0,1678.4,,546.666,1873.0,9800.0,0.0,0.0,9800.0,0.0,,P159_130_59,a55475b1,8898.0,P94_109_143,,,a55475b1,a55475b1,20000.0,P198_131_9,P94_109_143,60000.0,4800.0,,17126.6,3048.0,14811.2,9480.0,,P85_130_149,9800.0,0.0,0.0,0.0,26860.0,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
0.0,6943.6,9528.8,9528.8,125978.0,166746.0,9528.8,115978.0,161976.0,161976.0,115978.0,0.0,,a55475b1,a55475b1,125978.0,a55475b1,,,P12_6_178,a55475b1,22436.0,a55475b1,a55475b1,34000.0,18540.0,,0.0,9528.8,125978.0,171516.0,9528.8,P158_121_167,115978.0,161976.0,161976.0,161976.0,32532.4,9528.8,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,
,1250.0,0.0,,,,,29998.0,0.0,0.0,29998.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,29998.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
114337.04,2102.2,4159.4,7622.4,,16019.314,4161.8003,10596.0,8279.2,0.0,10596.0,0.0,,a55475b1,a55475b1,30000.0,a55475b1,,,a55475b1,a55475b1,60000.0,a55475b1,a55475b1,58000.0,134320.0,,75092.0,59244.6,47467.8,49939.2,4161.8003,P111_135_181,10596.0,8279.2,8279.2,8279.2,291875.44,4161.8003,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
165145.4,8755.601,4531.6,7197.2,,54226.2,4925.2,140620.0,40627.402,40627.402,105652.45,0.0,,a55475b1,a55475b1,76000.0,a55475b1,,,a55475b1,a55475b1,100000.0,a55475b1,P94_109_143,40000.0,19600.0,16540.0,149871.78,9658.601,,95146.0,4531.6,P76_152_180,,40627.402,40627.402,40627.402,246063.67,9063.2,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,6613.2,,
35610.383,5920.0,0.0,6311.4,,7582.704,,120000.0,0.0,0.0,120000.0,0.0,,P159_130_59,a55475b1,19477.0,a55475b1,,,a55475b1,a55475b1,160000.0,P99_56_166,P94_109_143,24000.0,107796.805,24540.0,84848.2,65371.2,,76451.78,,P85_130_149,0.0,0.0,,0.0,101024.586,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,7951.5884
97296.0,1889.2001,3781.4001,7791.0,120000.0,171952.14,8108.0,60000.0,162358.8,162358.8,60000.0,0.0,,a55475b1,a55475b1,120000.0,P94_109_143,,,a55475b1,a55475b1,100000.0,P45_84_106,P94_109_143,130000.0,56080.0,,120000.0,13314.601,53719.8,181498.8,13314.4,P123_6_84,,162358.8,162358.8,162358.8,101780.0,11548.8,a55475b1,39a0853f,a55475b1,3439d993,a55475b1,,,,
5064.0,1966.4,0.0,1012.8,,4306.666,,19996.0,0.0,0.0,19996.0,0.0,,P159_130_59,a55475b1,15996.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30000.0,3516.8,,15996.0,1012.8,,15996.0,,P80_85_140,19996.0,0.0,,0.0,16000.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
,3034.2,0.0,,,,,46618.8,0.0,0.0,46618.8,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,40000.0,P99_56_166,P94_109_143,,0.0,,0.0,,,,,a55475b1,46618.8,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,b6cabe76,a55475b1,0.0,,,
,2353.2,0.0,,,,,22400.0,0.0,0.0,22400.0,2000.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,24400.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
83167.4,4998.2,0.0,8316.8,,28000.0,15720.0,59978.0,0.0,0.0,59978.0,0.0,,P159_130_59,a55475b1,51978.0,a55475b1,,,P148_110_5,a55475b1,14567.4,a55475b1,a55475b1,58000.0,64000.0,,96018.6,47646.402,35859.2,52000.0,,P204_99_158,59978.0,0.0,0.0,0.0,341341.22,,a55475b1,717ddd49,a55475b1,a7fcb6e5,a55475b1,,,,15659.5625
,6711.6,0.0,,,,,52000.0,0.0,0.0,52000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,52000.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1665.8,0.0,,,,,19998.0,0.0,0.0,19998.0,0.0,,P109_133_183,a55475b1,18568.0,P94_109_143,,,P159_130_59,a55475b1,40000.0,P94_109_143,a55475b1,40000.0,3600.0,,18568.0,,,,,a55475b1,19998.0,0.0,,0.0,21000.0,,a55475b1,717ddd49,a55475b1,a7fcb6e5,a55475b1,,,,5601.106
0.0,3879.0,0.0,,,,,34796.0,0.0,0.0,34796.0,0.0,,P52_56_90,a55475b1,6128.0,P94_109_143,,,P159_130_59,a55475b1,47978.0,P198_131_9,P94_109_143,8000.0,7104.6,,0.0,,,,,a55475b1,34796.0,0.0,,0.0,54421.8,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,23604.6
4785.0,1500.0,0.0,2392.6,,,,17998.0,0.0,0.0,17998.0,0.0,,P21_79_33,a55475b1,6360.0,P169_159_178,,,a55475b1,a55475b1,16000.0,a55475b1,a55475b1,40000.0,7200.0,,12000.0,2392.8,,,,P123_6_84,17998.0,0.0,0.0,0.0,51825.23,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
137355.02,12550.4,0.0,13238.8,,64327.574,20441.201,140000.0,0.0,0.0,140000.0,0.0,,a55475b1,a55475b1,0.0,P198_89_166,,,P12_6_178,a55475b1,57946.0,P94_109_143,P94_109_143,,137600.0,,103980.0,68870.2,103980.0,122706.0,68870.21,P93_144_147,0.0,0.0,0.0,0.0,281505.8,68870.21,2fc785b2,717ddd49,a55475b1,38c061ee,a55475b1,,,16559.8,
,4156.0,8332.4,6274.0,,,,50000.0,116573.805,116573.805,50000.0,0.0,,a55475b1,a55475b1,100000.0,a55475b1,,,a55475b1,a55475b1,60000.0,P94_109_143,a55475b1,50000.0,32436.6,,130198.0,8332.4,,,,P6_35_77,,116573.805,,116573.805,285157.12,,a55475b1,c8e1a1d0,a55475b1,3439d993,a55475b1,6908.3335,,,
38382.613,386.2,1074.0,2741.6,,21136.543,1074.0,4000.0,18249.4,0.0,4000.0,0.0,,P159_130_59,a55475b1,25758.0,P24_27_36,,,P159_130_59,a55475b1,19978.0,P94_109_143,P30_86_84,150000.0,48680.0,,31565.6,24420.6,25758.0,29931.4,1074.0,P131_33_167,0.0,18249.4,18249.4,18249.4,60962.0,2148.0,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,3213.0,0.0,,,,,38554.0,0.0,0.0,38554.0,1000.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,39554.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
0.0,1813.8,0.0,,,,,21732.0,0.0,0.0,21732.0,0.0,,P128_43_169,a55475b1,6400.0,P94_109_143,,,a55475b1,a55475b1,100000.0,P48_22_32,P94_109_143,24000.0,2680.0,,7024.0,,,,,P131_33_167,21732.0,0.0,,0.0,8000.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,30168.201
,1823.6,0.0,,,,,51594.6,0.0,0.0,30394.6,0.0,30394.6,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,30394.6,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,b6cabe76,a55475b1,21507.6,21507.6,,
,767.4,0.0,,,,,12790.0,0.0,0.0,12790.0,0.0,12790.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,12790.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,4989.0
31948.0,5166.6,3194.8,3194.8,,30321.375,2920.8,99998.0,28024.432,28024.432,99998.0,0.0,,a55475b1,a55475b1,0.0,P94_109_143,,,a55475b1,a55475b1,30000.0,P99_56_166,P94_109_143,,86855.086,,52249.0,3194.8,52249.0,54424.434,3194.8,P204_99_158,99998.0,28024.432,28024.432,28024.432,105443.25,6389.6,2fc785b2,39a0853f,717ddd49,38c061ee,1a19667c,,,14400.4,
43818.438,3469.6,0.0,4974.0,,,13026.2,41634.0,0.0,0.0,41634.0,0.0,,P109_133_183,a55475b1,28620.0,P94_109_143,,,P100_96_175,a55475b1,4092.0,P198_131_9,P94_109_143,60000.0,53280.0,,38296.8,23091.4,38296.8,26640.0,,P121_97_69,41634.0,0.0,0.0,0.0,53310.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,6332.2,0.0,,,,,64394.0,0.0,0.0,64394.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,64394.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,17863.201,
,600.0,0.0,,,,,3710.0,0.0,0.0,3656.0,0.0,3656.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,3656.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,0.0
0.0,2436.0,0.0,,,-1942.316,,40600.0,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,0.0,a55475b1,,,a55475b1,a55475b1,150000.0,P48_22_32,P94_109_143,,64202.0,,5800.0,,,0.0,,P197_47_166,,0.0,0.0,0.0,267084.44,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
0.0,2120.6,0.0,,,,,10400.0,0.0,0.0,10400.0,0.0,,P52_56_90,a55475b1,4600.0,P94_109_143,,,P12_6_178,a55475b1,17800.0,P45_84_106,P94_109_143,4400.0,2317.0,,0.0,,,,,P217_160_113,10400.0,0.0,0.0,0.0,6542.8003,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
182573.78,4379.8003,0.0,15214.4,,,22326.6,72998.0,0.0,0.0,47998.0,2000.0,47998.0,P12_6_178,a55475b1,139720.0,P94_109_143,,,a55475b1,a55475b1,150000.0,P198_131_9,P94_109_143,60000.0,77552.98,,139720.0,54331.402,139720.0,77612.98,,P98_137_111,49998.0,0.0,0.0,0.0,279741.2,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
30210.201,10785.2,0.0,2517.6,,,,57000.0,0.0,0.0,57000.0,0.0,,a55475b1,a55475b1,24000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,46000.0,7600.0,,35019.8,2517.8,,,,P48_102_126,57000.0,0.0,0.0,0.0,50686.402,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,11488.86
0.0,4141.4,0.0,,,,,49696.0,0.0,0.0,49696.0,0.0,,a55475b1,a55475b1,80000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,25000.0,39336.69,,0.0,,,,,a55475b1,49696.0,0.0,0.0,0.0,206065.48,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
100135.93,3141.8,0.0,8791.601,,9983.5,1191.6,30000.0,0.0,0.0,30000.0,0.0,,P159_130_59,a55475b1,25978.0,a55475b1,,,P159_130_59,a55475b1,29993.201,P99_56_166,P94_109_143,70000.0,102056.4,,94852.0,49722.2,33817.402,25978.0,,P131_33_167,0.0,0.0,0.0,0.0,358371.22,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
0.0,5932.0,0.0,,,,,54000.0,0.0,0.0,54000.0,6000.0,,P159_130_59,a55475b1,11998.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,22000.0,5743.0,,24145.201,,,,,P91_50_167,60000.0,0.0,0.0,0.0,54581.8,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,7265.4,,
17383.8,4646.2,5794.6,5794.6,30600.0,26066.8,5794.6,40000.0,17366.8,0.0,23801.059,0.0,,P12_6_178,a55475b1,30600.0,a55475b1,,,P109_133_183,a55475b1,29600.0,a55475b1,a55475b1,32000.0,5800.0,13360.0,0.0,5794.6,30600.0,34766.8,5794.6,P149_105_2,0.0,17366.8,17366.8,17366.8,33423.6,11589.2,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
29190.201,22609.0,0.0,8635.601,,-214.0,820.60004,200000.0,0.0,0.0,200000.0,0.0,,P159_130_59,P75_90_70,23986.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30000.0,51800.0,,122980.0,12543.601,0.0,7886.0,,P111_91_184,0.0,0.0,0.0,0.0,211800.0,,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
7466.8003,6139.6,0.0,3733.4001,10636.2,7366.466,3733.4001,80000.0,0.0,0.0,80000.0,0.0,,P159_130_59,a55475b1,10636.2,P180_60_137,,,a55475b1,a55475b1,30000.0,P99_56_166,P94_109_143,30000.0,4000.0,,0.0,3733.4001,10636.2,11199.8,3733.4001,P55_19_60,0.0,3699.8,3699.8,0.0,11200.0,3733.4001,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,21394.0
,1225.8,0.0,,,,,10400.0,0.0,0.0,10400.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,8000.0,P45_84_106,P94_109_143,,0.0,,0.0,,,,,a55475b1,10400.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
46704.402,5154.0,5217.0,4627.2,50525.8,49554.8,4743.0,26000.0,36506.8,36506.8,26000.0,0.0,,a55475b1,a55475b1,45000.0,a55475b1,,,P159_130_59,P174_113_42,13600.0,P45_84_106,P94_109_143,50000.0,5220.0,,50525.8,5217.0,25582.8,62600.8,5217.0,P181_116_184,26000.0,36506.8,36506.8,36506.8,78697.0,5217.0,2fc785b2,717ddd49,a55475b1,3439d993,a55475b1,,,,
,2462.0,0.0,,,,,29498.0,0.0,0.0,29498.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,29498.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,31598.209
28372.607,2425.2,2987.0,2364.4001,,13386.405,2364.4001,43653.0,35844.0,35844.0,43653.0,0.0,,P159_130_59,a55475b1,30270.0,a55475b1,,,P12_6_178,a55475b1,13456.0,P198_131_9,P94_109_143,128000.0,9908.606,,21716.0,8440.601,21716.0,35844.0,8440.606,P157_94_145,43653.0,35844.0,35844.0,35844.0,42974.605,8440.606,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,7443.754
243122.61,17146.6,7282.2,10598.8,,153867.06,11699.8,300000.0,123738.2,123738.2,107702.77,0.0,,a55475b1,a55475b1,144000.0,a55475b1,,,P159_130_59,a55475b1,17212.0,a55475b1,a55475b1,46000.0,29000.0,530000.0,202430.23,18593.6,147980.0,256944.8,7282.2,P19_11_176,0.0,123738.2,123738.2,123738.2,320946.6,14564.4,a55475b1,717ddd49,a55475b1,38c061ee,a55475b1,,,,12414.601
,3554.8,0.0,,,,,40000.0,0.0,0.0,40000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,6906.9336,,,
,1338.6,0.0,,,,,13112.0,0.0,0.0,13112.0,0.0,13112.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,31000.0,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,13112.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1803.4,0.0,,,,,43277.2,0.0,0.0,43277.2,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,43277.2,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
34049.508,6167.4,0.0,7222.6,,,17024.8,80000.0,0.0,0.0,80000.0,0.0,,a55475b1,a55475b1,34000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,98334.4,,46990.6,30094.4,46990.6,38982.168,,P197_47_166,,0.0,0.0,0.0,64882.168,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,6396.4,0.0,,,,,100000.0,0.0,0.0,100000.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,40000.0,P94_109_143,P94_109_143,,0.0,,0.0,,,,,a55475b1,,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,7064.4663,,,
,2379.4001,0.0,,,,,12000.0,0.0,0.0,12000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,12000.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,5564.0
200875.62,4756.8003,3727.2,16075.4,,73963.96,12826.4,40000.0,55721.24,55721.24,40000.0,0.0,,a55475b1,a55475b1,130000.0,P94_109_143,,,a55475b1,a55475b1,104000.0,P198_131_9,P94_109_143,96000.0,840800.0,,179253.61,68105.805,130000.0,171341.2,3727.2,P109_162_152,,55721.24,55721.24,55721.24,476533.6,3727.2,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
0.0,4331.2,0.0,,,,,22880.0,0.0,0.0,22880.0,3120.0,,a55475b1,a55475b1,48000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,38000.0,68720.125,,38112.848,,,,,P17_149_170,26000.0,0.0,,0.0,136507.92,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,31813.8
13942.0205,4358.8003,0.0,1742.8,,,,30000.0,0.0,0.0,30000.0,0.0,,P159_130_59,a55475b1,12398.0,P94_109_143,,,a55475b1,a55475b1,60000.0,P99_56_166,P94_109_143,33000.0,4400.0,,20237.0,3052.8,,,,P119_55_167,0.0,0.0,,0.0,39847.418,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,5473.8003
40651.914,911.8,0.0,3575.4001,,,,4408.2,0.0,0.0,4408.2,0.0,,P21_79_33,a55475b1,6000.0,P94_109_143,,,a55475b1,a55475b1,100000.0,P94_109_143,P94_109_143,30000.0,41600.0,,47388.0,20408.8,,22700.652,,P11_36_178,4408.2,0.0,0.0,0.0,122506.664,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,6373.8003
81416.305,2465.4001,1058.0,5427.8003,61906.402,25789.143,6100.0,50000.0,15814.0,0.0,50000.0,0.0,,a55475b1,a55475b1,0.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,133700.0,5300.0,25376.0,66604.4,26999.6,83774.0,66604.305,P89_144_94,,15814.0,15814.0,15814.0,131820.0,2116.0,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
85811.305,5124.2,0.0,7151.0,,10033.452,,61490.0,0.0,0.0,61490.0,0.0,,P53_45_92,a55475b1,65708.0,a55475b1,,,P52_56_90,a55475b1,19380.0,P198_131_9,P94_109_143,68000.0,20066.902,,48945.984,25539.201,,45811.305,,P170_34_169,61490.0,0.0,,0.0,85811.305,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,12279.0
